New Data
13.727100, 100.746750, 42, 9, 0.00
13.726730, 100.746760, 42, 14, 0.00
13.726350, 100.746740, 42, 19, 0.00
13.725940, 100.746730, 42, 24, 0.00
13.725670, 100.746630, 42, 29, 0.00
13.725210, 100.746600, 42, 34, 0.00
13.724490, 100.746630, 42, 39, 0.00
13.723660, 100.746640, 42, 44, 0.00
13.723000, 100.746640, 42, 49, 0.00
13.722750, 100.746640, 42, 54, 0.00
13.722610, 100.746790, 42, 59, 0.00
13.722620, 100.747420, 43, 4, 0.00
13.722630, 100.748240, 43, 9, 0.00
13.722680, 100.749120, 43, 14, 0.00
13.722850, 100.750040, 43, 19, 0.00
13.723100, 100.750930, 43, 24, 0.00
13.723100, 100.751620, 43, 29, 0.00
13.722750, 100.752160, 43, 34, 0.00
13.722420, 100.752800, 43, 39, 0.00
13.722160, 100.753700, 43, 44, 0.00
13.721890, 100.754710, 43, 49, 0.00
13.721640, 100.755690, 43, 54, 0.00
13.721610, 100.756700, 43, 59, 0.00
13.721620, 100.757820, 44, 4, 0.00
13.721630, 100.758980, 44, 9, 0.00
13.721650, 100.760130, 44, 14, 0.00
13.721660, 100.761230, 44, 19, 0.00
New Data
13.729670, 100.775450, 35, 9, 0.00
13.729670, 100.775450, 35, 14, 0.00
13.729670, 100.775450, 35, 19, 0.00
13.729670, 100.775450, 35, 24, 0.00
13.729670, 100.775450, 35, 29, 0.00
13.729670, 100.775450, 35, 34, 0.00
13.729670, 100.775450, 35, 39, 0.00
13.729670, 100.775450, 35, 44, 0.00
13.729670, 100.775450, 35, 49, 0.00
13.729670, 100.775450, 35, 54, 0.00
13.729670, 100.775450, 35, 59, 0.00
13.729710, 100.775490, 36, 4, 0.00
13.729650, 100.775770, 36, 9, 0.00
13.729600, 100.776090, 36, 14, 0.00
13.729580, 100.776390, 36, 19, 0.00
13.729570, 100.776540, 36, 24, 0.00
13.729570, 100.776660, 36, 29, 0.00
13.729550, 100.776920, 36, 34, 0.00
13.729560, 100.777080, 36, 39, 0.00
13.729620, 100.777300, 36, 44, 0.00
13.729690, 100.777580, 36, 49, 0.00
13.729930, 100.777610, 36, 54, 0.00
13.730190, 100.777630, 36, 59, 0.00
13.730230, 100.777900, 37, 4, 0.00
13.730180, 100.778080, 37, 9, 0.00
13.729970, 100.778130, 37, 14, 0.00
13.729620, 100.778130, 37, 19, 0.00
13.729630, 100.778290, 37, 24, 0.00
13.730060, 100.778660, 37, 29, 0.00
13.730390, 100.778980, 37, 34, 0.00
13.730590, 100.779530, 37, 39, 0.00
13.730550, 100.780300, 37, 44, 0.00
13.730520, 100.781140, 37, 49, 0.00
13.730510, 100.782030, 37, 54, 0.00
13.730520, 100.782880, 37, 59, 0.00
13.730510, 100.783510, 38, 4, 0.00
13.730670, 100.783860, 38, 9, 0.00
13.731120, 100.783980, 38, 14, 0.00
13.731660, 100.784010, 38, 19, 0.00
13.731900, 100.784050, 38, 24, 0.00
13.731960, 100.783960, 38, 29, 0.00
13.731960, 100.783440, 38, 34, 0.00
13.731940, 100.782550, 38, 39, 0.00
13.731920, 100.781380, 38, 44, 0.00
13.731890, 100.780070, 38, 49, 0.00
13.731850, 100.778690, 38, 54, 0.00
13.731820, 100.777250, 38, 59, 0.00
13.731820, 100.775800, 39, 4, 0.00
13.731810, 100.774410, 39, 9, 0.00
13.731810, 100.772980, 39, 14, 0.00
13.731790, 100.771550, 39, 19, 0.00
13.731720, 100.770230, 39, 24, 0.00
13.731650, 100.769050, 39, 29, 0.00
13.731580, 100.767860, 39, 34, 0.00
13.731540, 100.766590, 39, 39, 0.00
13.731490, 100.765400, 39, 44, 0.00
13.731250, 100.764220, 39, 49, 0.00
13.730940, 100.763030, 39, 54, 0.00
13.730640, 100.761920, 39, 59, 0.00
13.730310, 100.760950, 40, 4, 0.00
13.730040, 100.760370, 40, 9, 0.00
13.729560, 100.760120, 40, 14, 0.00
13.728970, 100.760210, 40, 19, 0.00
13.728480, 100.760280, 40, 24, 0.00
13.728240, 100.759950, 40, 29, 0.00
13.728360, 100.759320, 40, 34, 0.00
13.728910, 100.758980, 40, 39, 0.00
13.729380, 100.758590, 40, 44, 0.00
13.729450, 100.757860, 40, 49, 0.00
13.729440, 100.757010, 40, 54, 0.00
13.729430, 100.756070, 40, 59, 0.00
13.729400, 100.755070, 41, 4, 0.00
13.729390, 100.754130, 41, 9, 0.00
13.729370, 100.753200, 41, 14, 0.00
13.729340, 100.752150, 41, 19, 0.00
13.729270, 100.751110, 41, 24, 0.00
13.728850, 100.750210, 41, 29, 0.00
13.728190, 100.749430, 41, 34, 0.00
13.727930, 100.748580, 41, 39, 0.00
13.727970, 100.747740, 41, 44, 0.00
13.727960, 100.747150, 41, 49, 0.00
13.727830, 100.746860, 41, 54, 0.00
13.727640, 100.746810, 41, 59, 0.00
13.727460, 100.746800, 42, 4, 0.00
13.727100, 100.746750, 42, 9, 0.00
13.726730, 100.746760, 42, 14, 0.00
13.726350, 100.746740, 42, 19, 0.00
13.725940, 100.746730, 42, 24, 0.00
13.725670, 100.746630, 42, 29, 0.00
13.725210, 100.746600, 42, 34, 0.00
13.724490, 100.746630, 42, 39, 0.00
13.723660, 100.746640, 42, 44, 0.00
13.723000, 100.746640, 42, 49, 0.00
13.722750, 100.746640, 42, 54, 0.00
13.722610, 100.746790, 42, 59, 0.00
13.722620, 100.747420, 43, 4, 0.00
13.722630, 100.748240, 43, 9, 0.00
13.722680, 100.749120, 43, 14, 0.00
13.722850, 100.750040, 43, 19, 0.00
13.723100, 100.750930, 43, 24, 0.00
13.723100, 100.751620, 43, 29, 0.00
13.722750, 100.752160, 43, 34, 0.00
13.722420, 100.752800, 43, 39, 0.00
13.722160, 100.753700, 43, 44, 0.00
13.721890, 100.754710, 43, 49, 0.00
13.721640, 100.755690, 43, 54, 0.00
13.721610, 100.756700, 43, 59, 0.00
13.721620, 100.757820, 44, 4, 0.00
13.721630, 100.758980, 44, 9, 0.00
13.721650, 100.760130, 44, 14, 0.00
13.721660, 100.761230, 44, 19, 0.00
13.721660, 100.762130, 44, 24, 0.00
13.721680, 100.762980, 44, 29, 0.00
13.721690, 100.764030, 44, 34, 0.00
13.721710, 100.765170, 44, 39, 0.00
13.721710, 100.766160, 44, 44, 0.00
13.721720, 100.766990, 44, 49, 0.00
13.721730, 100.767770, 44, 54, 0.00
13.721750, 100.768710, 44, 59, 0.00
13.721770, 100.769850, 45, 4, 0.00
13.721790, 100.771100, 45, 9, 0.00
13.721840, 100.772440, 45, 14, 0.00
13.721870, 100.773790, 45, 19, 0.00
13.721870, 100.775090, 45, 24, 0.00
13.721900, 100.776200, 45, 29, 0.00
13.721920, 100.777290, 45, 34, 0.00
13.721940, 100.778120, 45, 39, 0.00
13.721960, 100.778820, 45, 44, 0.00
13.721960, 100.779320, 45, 49, 0.00
13.721960, 100.779660, 45, 54, 0.00
13.721970, 100.780030, 45, 59, 0.00
13.722050, 100.780250, 46, 4, 0.00
13.722560, 100.780220, 46, 9, 0.00
13.723370, 100.780160, 46, 14, 0.00
13.724080, 100.780150, 46, 19, 0.00
13.724550, 100.780160, 46, 24, 0.00
13.724790, 100.780040, 46, 29, 0.00
13.724780, 100.779470, 46, 34, 0.00
13.724780, 100.778750, 46, 39, 0.00
13.724780, 100.778260, 46, 44, 0.00
13.725100, 100.778080, 46, 49, 0.00
13.725800, 100.778070, 46, 54, 0.00
13.726680, 100.778050, 46, 59, 0.00
13.727560, 100.778020, 47, 4, 0.00
13.728150, 100.778010, 47, 9, 0.00
13.728400, 100.777990, 47, 14, 0.00
13.728740, 100.777980, 47, 19, 0.00
13.729290, 100.778000, 47, 24, 0.00
13.729760, 100.778050, 47, 29, 0.00
13.730090, 100.778030, 47, 34, 0.00
13.730190, 100.777890, 47, 39, 0.00
13.730130, 100.777630, 47, 44, 0.00
13.729850, 100.777610, 47, 49, 0.00
13.729660, 100.777450, 47, 54, 0.00
13.729630, 100.777250, 47, 59, 0.00
13.729540, 100.776980, 48, 4, 0.00
13.729540, 100.776740, 48, 9, 0.00
13.729530, 100.776530, 48, 14, 0.00
13.729520, 100.776100, 48, 19, 0.00
13.729560, 100.775670, 48, 24, 0.00
13.729650, 100.775460, 48, 29, 0.00
13.729670, 100.775450, 48, 34, 0.00
13.729670, 100.775450, 48, 39, 0.00
13.729670, 100.775450, 48, 44, 0.00
13.729670, 100.775450, 48, 49, 0.00
13.729670, 100.775450, 48, 54, 0.00
13.729670, 100.775450, 48, 59, 0.00
13.729670, 100.775450, 49, 4, 0.00
13.729670, 100.775450, 49, 9, 0.00
13.729670, 100.775450, 49, 14, 0.00
13.729670, 100.775450, 49, 19, 0.00
13.729670, 100.775450, 49, 24, 0.00
New Data
13.729670, 100.775450, 49, 56, 0.00
13.729670, 100.775450, 50, 1, 0.00
13.729670, 100.775450, 50, 6, 0.00
13.729670, 100.775450, 50, 11, 0.00
13.729670, 100.775450, 50, 16, 0.00
13.729670, 100.775450, 50, 21, 0.00
New Data
13.729250, 100.775370, 11, 25, 0.00
13.729220, 100.775520, 11, 30, 0.00
13.729240, 100.775550, 11, 35, 0.00
13.729260, 100.775560, 11, 40, 0.00
13.729260, 100.775580, 11, 45, 0.00
13.729290, 100.775580, 11, 51, 0.00
13.729300, 100.775570, 11, 56, 0.00
13.729300, 100.775570, 12, 1, 0.00
13.729320, 100.775580, 12, 6, 0.00
13.729320, 100.775570, 12, 11, 0.00
13.729340, 100.775560, 12, 16, 0.00
13.729340, 100.775560, 12, 21, 0.00
13.729340, 100.775560, 12, 26, 0.00
13.729340, 100.775560, 12, 31, 0.00
13.729340, 100.775560, 12, 36, 0.00
13.729340, 100.775560, 12, 41, 0.00
13.729340, 100.775560, 12, 46, 0.00
13.729340, 100.775560, 12, 51, 0.00
13.729340, 100.775560, 12, 56, 0.00
13.729340, 100.775560, 13, 1, 0.00
New Data
13.729340, 100.775560, 13, 22, 0.00
13.729340, 100.775560, 13, 27, 0.00
13.729340, 100.775560, 13, 32, 0.00
13.729340, 100.775560, 13, 37, 0.00
13.729340, 100.775560, 13, 42, 0.00
New Data
13.729340, 100.775560, 14, 1, 0.00
13.729340, 100.775560, 14, 6, 0.00
13.729340, 100.775560, 14, 11, 0.00
13.729340, 100.775560, 14, 16, 0.00
New Data
13.729340, 100.775560, 14, 45, 0.00
13.729340, 100.775560, 14, 50, 0.00
13.729340, 100.775560, 14, 55, 0.00
13.729340, 100.775560, 15, 0, 0.00
13.729340, 100.775560, 15, 5, 0.00
13.729340, 100.775560, 15, 10, 0.00
13.729530, 100.775500, 15, 15, 0.00
13.729530, 100.775500, 15, 20, 0.00
13.729530, 100.775500, 15, 25, 0.00
13.729530, 100.775500, 15, 30, 0.00
13.729530, 100.775500, 15, 35, 0.00
13.729530, 100.775500, 15, 40, 0.00
13.729530, 100.775500, 15, 45, 0.00
13.729530, 100.775500, 15, 50, 0.00
13.729530, 100.775500, 15, 55, 0.00
13.729530, 100.775500, 16, 0, 0.00
13.729530, 100.775500, 16, 5, 0.00
13.729530, 100.775500, 16, 10, 0.00
13.729530, 100.775500, 16, 15, 0.00
13.729530, 100.775500, 16, 20, 0.00
13.729530, 100.775500, 16, 25, 0.00
13.729530, 100.775500, 16, 30, 0.00
13.729530, 100.775500, 16, 35, 0.00
13.729530, 100.775500, 16, 40, 0.00
13.729530, 100.775500, 16, 45, 0.00
13.729530, 100.775500, 16, 50, 0.00
13.729530, 100.775500, 16, 55, 0.00
13.729530, 100.775500, 17, 0, 0.00
13.729530, 100.775500, 17, 5, 0.00
New Data
13.729540, 100.775510, 17, 23, 0.00
13.729570, 100.775580, 17, 28, 0.00
13.729590, 100.775670, 17, 33, 0.00
13.729600, 100.775830, 17, 38, 0.00
13.729580, 100.776090, 17, 43, 0.00
13.729580, 100.776360, 17, 48, 0.00
13.729590, 100.776610, 17, 53, 0.00
13.729600, 100.776790, 17, 58, 0.00
13.729590, 100.777000, 18, 3, 0.00
13.729590, 100.777140, 18, 8, 0.00
13.729630, 100.777310, 18, 13, 0.00
13.729670, 100.777510, 18, 18, 0.00
13.729740, 100.777680, 18, 23, 0.00
13.729910, 100.777760, 18, 28, 0.00
13.730100, 100.777760, 18, 33, 0.00
13.730180, 100.777890, 18, 38, 0.00
13.730180, 100.778020, 18, 43, 0.00
13.730090, 100.778110, 18, 48, 0.00
13.729900, 100.778120, 18, 53, 0.00
13.729650, 100.778120, 18, 58, 0.00
13.729550, 100.778190, 19, 3, 0.00
13.729740, 100.778390, 19, 8, 0.00
13.730210, 100.778850, 19, 13, 0.00
13.730510, 100.779310, 19, 18, 0.00
13.730550, 100.779900, 19, 23, 0.00
13.730550, 100.780580, 19, 28, 0.00
13.730540, 100.781310, 19, 33, 0.00
13.730520, 100.782070, 19, 38, 0.00
13.730500, 100.782820, 19, 43, 0.00
13.730480, 100.783470, 19, 48, 0.00
13.730630, 100.783890, 19, 53, 0.00
13.731110, 100.784020, 19, 58, 0.00
13.731700, 100.784080, 20, 3, 0.00
13.732310, 100.784310, 20, 8, 0.00
13.732840, 100.784780, 20, 13, 0.00
13.733420, 100.785360, 20, 18, 0.00
13.734030, 100.785940, 20, 23, 0.00
13.734670, 100.786540, 20, 28, 0.00
13.735370, 100.787180, 20, 33, 0.00
13.736090, 100.787860, 20, 38, 0.00
13.736940, 100.788680, 20, 44, 0.00
13.737650, 100.789360, 20, 49, 0.00
13.738360, 100.790000, 20, 54, 0.00
13.739020, 100.790530, 20, 59, 0.00
13.739710, 100.790830, 21, 4, 0.00
13.740080, 100.790950, 21, 9, 0.00
13.740180, 100.790970, 21, 14, 0.00
13.740220, 100.790980, 21, 19, 0.00
13.740220, 100.790980, 21, 24, 0.00
13.740290, 100.791000, 21, 29, 0.00
13.740530, 100.791090, 21, 34, 0.00
13.740830, 100.791180, 21, 39, 0.00
13.741300, 100.791340, 21, 44, 0.00
13.741850, 100.791520, 21, 49, 0.00
13.742480, 100.791750, 21, 54, 0.00
13.743090, 100.791960, 21, 59, 0.00
13.743690, 100.792140, 22, 4, 0.00
13.744230, 100.792310, 22, 9, 0.00
13.744810, 100.792460, 22, 14, 0.00
13.745440, 100.792630, 22, 19, 0.00
13.746150, 100.792800, 22, 24, 0.00
13.746850, 100.793030, 22, 29, 0.00
13.747560, 100.793250, 22, 34, 0.00
13.748340, 100.793460, 22, 39, 0.00
13.749230, 100.793720, 22, 44, 0.00
13.750030, 100.793960, 22, 49, 0.00
13.750550, 100.794260, 22, 54, 0.00
13.750900, 100.794530, 22, 59, 0.00
13.751040, 100.794650, 23, 4, 0.00
13.751150, 100.794740, 23, 9, 0.00
13.751190, 100.794760, 23, 14, 0.00
13.751190, 100.794760, 23, 19, 0.00
13.751230, 100.794800, 23, 24, 0.00
13.751310, 100.794840, 23, 29, 0.00
13.751340, 100.794850, 23, 34, 0.00
13.751340, 100.794850, 23, 39, 0.00
13.751400, 100.794910, 23, 44, 0.00
13.751470, 100.794960, 23, 49, 0.00
13.751560, 100.795020, 23, 54, 0.00
13.751770, 100.795160, 23, 59, 0.00
13.752070, 100.795360, 24, 4, 0.00
13.752410, 100.795600, 24, 9, 0.00
13.752720, 100.795820, 24, 14, 0.00
13.753040, 100.796030, 24, 19, 0.00
13.753300, 100.796190, 24, 24, 0.00
13.753540, 100.796370, 24, 29, 0.00
13.753820, 100.796570, 24, 34, 0.00
13.754100, 100.796730, 24, 39, 0.00
13.754210, 100.796790, 24, 44, 0.00
13.754280, 100.796830, 24, 49, 0.00
13.754400, 100.796920, 24, 54, 0.00
13.754550, 100.797000, 24, 59, 0.00
13.754570, 100.797020, 25, 4, 0.00
13.754570, 100.797020, 25, 9, 0.00
13.754570, 100.797020, 25, 14, 0.00
13.754570, 100.797020, 25, 19, 0.00
13.754570, 100.797020, 25, 24, 0.00
13.754570, 100.797020, 25, 29, 0.00
13.754720, 100.797150, 25, 34, 0.00
13.754800, 100.797200, 25, 39, 0.00
13.754880, 100.797250, 25, 44, 0.00
13.754990, 100.797190, 25, 49, 0.00
13.755090, 100.797200, 25, 54, 0.00
13.755110, 100.797210, 25, 59, 0.00
13.755110, 100.797210, 26, 4, 0.00
13.755110, 100.797210, 26, 9, 0.00
13.755110, 100.797210, 26, 15, 0.00
13.755110, 100.797210, 26, 20, 0.00
13.755110, 100.797210, 26, 25, 0.00
13.755110, 100.797210, 26, 30, 0.00
13.755110, 100.797210, 26, 35, 0.00
13.755110, 100.797210, 26, 40, 0.00
13.755110, 100.797210, 26, 45, 0.00
13.755110, 100.797210, 26, 50, 0.00
13.755110, 100.797210, 26, 55, 0.00
13.755110, 100.797210, 27, 0, 0.00
13.755110, 100.797210, 27, 5, 0.00
13.755110, 100.797210, 27, 10, 0.00
13.755110, 100.797210, 27, 16, 0.00
13.755110, 100.797210, 27, 21, 0.00
13.755110, 100.797210, 27, 26, 0.00
13.755110, 100.797210, 27, 31, 0.00
13.755110, 100.797210, 27, 36, 0.00
13.755110, 100.797210, 27, 41, 0.00
13.755110, 100.797210, 27, 46, 0.00
13.755210, 100.797330, 27, 51, 0.00
13.755240, 100.797460, 27, 56, 0.00
13.755240, 100.797490, 28, 1, 0.00
13.755240, 100.797490, 28, 6, 0.00
13.755240, 100.797490, 28, 11, 0.00
13.755240, 100.797490, 28, 16, 0.00
13.755240, 100.797490, 28, 22, 0.00
13.755240, 100.797490, 28, 27, 0.00
13.755240, 100.797490, 28, 32, 0.00
13.755240, 100.797490, 28, 37, 0.00
13.755240, 100.797490, 28, 42, 0.00
13.755240, 100.797490, 28, 47, 0.00
13.755240, 100.797490, 28, 52, 0.00
13.755240, 100.797490, 28, 57, 0.00
13.755240, 100.797490, 29, 2, 0.00
13.755240, 100.797490, 29, 7, 0.00
13.755240, 100.797490, 29, 12, 0.00
13.755240, 100.797490, 29, 17, 0.00
13.755240, 100.797490, 29, 22, 0.00
13.755240, 100.797490, 29, 27, 0.00
13.755240, 100.797490, 29, 32, 0.00
13.755240, 100.797490, 29, 37, 0.00
13.755240, 100.797490, 29, 42, 0.00
13.755240, 100.797490, 29, 47, 0.00
13.755240, 100.797490, 29, 52, 0.00
13.755240, 100.797490, 29, 58, 0.00
13.755240, 100.797490, 30, 3, 0.00
13.755240, 100.797490, 30, 8, 0.00
13.755240, 100.797490, 30, 13, 0.00
13.755240, 100.797490, 30, 18, 0.00
13.755240, 100.797490, 30, 23, 0.00
13.755240, 100.797490, 30, 28, 0.00
13.755240, 100.797490, 30, 33, 0.00
13.755240, 100.797490, 30, 38, 0.00
13.755240, 100.797490, 30, 43, 0.00
13.755260, 100.797540, 30, 48, 0.00
13.755470, 100.797680, 30, 53, 0.00
13.755730, 100.797860, 30, 58, 0.00
13.756110, 100.798140, 31, 3, 0.00
13.756510, 100.798440, 31, 8, 0.00
13.756910, 100.798740, 31, 13, 0.00
13.757350, 100.799050, 31, 18, 0.00
13.757840, 100.799430, 31, 23, 0.00
13.758390, 100.799840, 31, 28, 0.00
13.759110, 100.800360, 31, 34, 0.00
13.759710, 100.800790, 31, 39, 0.00
13.760290, 100.801190, 31, 44, 0.00
13.760890, 100.801590, 31, 49, 0.00
13.761530, 100.802030, 31, 54, 0.00
13.762210, 100.802470, 31, 59, 0.00
13.762760, 100.802830, 32, 4, 0.00
13.763270, 100.803160, 32, 9, 0.00
13.763670, 100.803410, 32, 14, 0.00
13.763980, 100.803620, 32, 19, 0.00
13.764320, 100.803870, 32, 24, 0.00
13.764710, 100.804150, 32, 29, 0.00
13.765110, 100.804420, 32, 34, 0.00
13.765370, 100.804600, 32, 39, 0.00
13.765520, 100.804710, 32, 44, 0.00
13.765680, 100.804810, 32, 49, 0.00
13.765760, 100.804910, 32, 54, 0.00
13.765580, 100.805000, 32, 59, 0.00
13.765300, 100.804860, 33, 4, 0.00
13.764980, 100.804650, 33, 9, 0.00
13.764480, 100.804330, 33, 15, 0.00
13.764040, 100.804000, 33, 20, 0.00
13.763660, 100.803730, 33, 25, 0.00
13.763340, 100.803480, 33, 30, 0.00
13.763150, 100.803320, 33, 35, 0.00
13.763010, 100.803210, 33, 40, 0.00
13.762870, 100.803110, 33, 45, 0.00
13.762810, 100.803060, 33, 50, 0.00
13.762810, 100.803060, 33, 55, 0.00
13.762770, 100.803020, 34, 0, 0.00
13.762640, 100.802940, 34, 5, 0.00
13.762620, 100.802930, 34, 10, 0.00
13.762600, 100.802900, 34, 15, 0.00
13.762470, 100.802810, 34, 20, 0.00
13.762470, 100.802810, 34, 25, 0.00
13.762440, 100.802780, 34, 30, 0.00
13.762410, 100.802770, 34, 35, 0.00
13.762410, 100.802770, 34, 40, 0.00
13.762350, 100.802720, 34, 45, 0.00
13.762260, 100.802660, 34, 50, 0.00
13.762170, 100.802600, 34, 55, 0.00
13.762110, 100.802550, 35, 0, 0.00
13.762110, 100.802550, 35, 5, 0.00
13.762110, 100.802550, 35, 10, 0.00
13.762110, 100.802550, 35, 15, 0.00
13.762110, 100.802550, 35, 20, 0.00
13.762110, 100.802550, 35, 25, 0.00
13.762110, 100.802550, 35, 30, 0.00
13.762110, 100.802550, 35, 36, 0.00
13.762110, 100.802550, 35, 41, 0.00
13.762110, 100.802550, 35, 46, 0.00
13.762110, 100.802550, 35, 51, 0.00
13.761840, 100.802370, 35, 56, 0.00
13.761750, 100.802310, 36, 1, 0.00
13.761680, 100.802250, 36, 6, 0.00
13.761660, 100.802230, 36, 11, 0.00
13.761660, 100.802230, 36, 16, 0.00
13.761660, 100.802230, 36, 21, 0.00
13.761660, 100.802230, 36, 26, 0.00
13.761660, 100.802230, 36, 31, 0.00
13.761660, 100.802230, 36, 36, 0.00
13.761660, 100.802230, 36, 41, 0.00
13.761660, 100.802230, 36, 46, 0.00
13.761530, 100.802110, 36, 51, 0.00
13.761400, 100.802010, 36, 56, 0.00
13.761200, 100.801880, 37, 1, 0.00
13.761000, 100.801740, 37, 6, 0.00
13.760810, 100.801610, 37, 11, 0.00
13.760580, 100.801440, 37, 16, 0.00
13.760270, 100.801230, 37, 21, 0.00
13.760060, 100.801080, 37, 26, 0.00
13.760090, 100.801110, 37, 31, 0.00
13.759940, 100.801010, 37, 36, 0.00
13.759800, 100.800940, 37, 41, 0.00
13.759660, 100.800830, 37, 46, 0.00
13.759570, 100.800760, 37, 51, 0.00
13.759550, 100.800750, 37, 56, 0.00
13.759550, 100.800750, 38, 1, 0.00
13.759550, 100.800750, 38, 6, 0.00
13.759550, 100.800750, 38, 11, 0.00
13.759550, 100.800750, 38, 16, 0.00
13.759360, 100.800610, 38, 21, 0.00
13.759260, 100.800550, 38, 26, 0.00
13.759180, 100.800470, 38, 31, 0.00
13.759080, 100.800420, 38, 36, 0.00
13.759040, 100.800400, 38, 42, 0.00
13.759040, 100.800400, 38, 47, 0.00
13.759040, 100.800400, 38, 52, 0.00
13.759040, 100.800400, 38, 57, 0.00
13.759040, 100.800400, 39, 2, 0.00
13.759000, 100.800400, 39, 7, 0.00
13.758880, 100.800320, 39, 12, 0.00
13.758810, 100.800280, 39, 17, 0.00
13.758710, 100.800200, 39, 22, 0.00
13.758590, 100.800120, 39, 27, 0.00
13.758590, 100.800110, 39, 32, 0.00
13.758590, 100.800110, 39, 37, 0.00
13.758590, 100.800110, 39, 42, 0.00
13.758590, 100.800110, 39, 47, 0.00
13.758590, 100.800110, 39, 52, 0.00
13.758590, 100.800110, 39, 57, 0.00
13.758590, 100.800110, 40, 2, 0.00
13.758590, 100.800110, 40, 7, 0.00
13.758410, 100.800000, 40, 12, 0.00
13.758370, 100.799970, 40, 17, 0.00
13.758370, 100.799970, 40, 22, 0.00
13.758310, 100.799920, 40, 27, 0.00
13.758130, 100.799800, 40, 32, 0.00
13.757850, 100.799580, 40, 37, 0.00
13.757550, 100.799360, 40, 42, 0.00
13.757360, 100.799210, 40, 47, 0.00
13.757250, 100.799150, 40, 52, 0.00
13.757150, 100.799060, 40, 57, 0.00
13.757080, 100.798990, 41, 2, 0.00
13.757040, 100.798970, 41, 7, 0.00
13.756940, 100.798880, 41, 13, 0.00
13.756840, 100.798800, 41, 18, 0.00
13.756710, 100.798710, 41, 23, 0.00
